product_id,product_name,category,price,available_stock,launch_date,is_available,rating
467,Nutty Granola Clusters,,449,623,5/27/2025,false,2
468,Laptop Sleeve,,164,184,1/26/2025,true,2
469,Workstation Laptop Stand,,479,867,1/27/2025,false,3
470,Portable Solar Path Lights,,372,221,4/28/2025,false,4
471,Children's Backpack,,490,558,3/19/2025,false,5
472,Whole Chicken,,174,402,8/17/2024,true,2
473,Vegetable and Cheese Quesadillas,,250,806,9/21/2024,true,5
474,Sriracha Honey Glaze,,17,248,4/6/2025,false,2
475,Balsamic Glaze,,230,296,5/18/2025,true,5
476,Sliced Strawberries,,59,150,1/14/2025,false,1
477,Baked Falafel,,380,582,11/29/2024,false,2
478,Organic Apples,,431,617,11/26/2024,true,1
479,Smartphone Camera Lens Kit,,311,242,6/18/2025,true,3
480,Digital Food Scale,,375,467,10/2/2024,false,2
481,Gluten-Free Pancake Mix,,171,948,7/18/2024,false,2
482,Honey Garlic Sauce,,162,4,5/4/2025,false,1
483,Pet First Aid Kit,,79,3,8/7/2024,false,5
484,Honey Mustard Chicken Breasts,,448,183,5/10/2025,false,4
485,Ranch Dressing,,397,960,8/17/2024,true,4
486,Fresh Cilantro,,471,30,11/16/2024,true,4
487,Sesame Seeds,,94,8,6/14/2025,false,2
488,Classic Watch,,479,30,10/15/2024,false,1
489,Garlic Parmesan Roasted Nuts,,445,80,3/13/2025,false,1
490,Wireless Smart Plug,,99,719,3/10/2025,true,5
491,Caramelized Onion Dip,,400,900,8/10/2024,true,3
492,Plant-Based Protein Bars,,13,111,6/14/2025,false,3
493,LED Strip Light Kit,,421,77,5/6/2025,false,5
494,Fleece Throw Blanket,,216,572,11/6/2024,false,3
495,Cereal Dispenser with Portion Control,,277,574,11/25/2024,false,5
496,Roasted Red Pepper Hummus,,183,196,1/2/2025,true,4
497,Magnet Travel Fridge Magnets,,253,105,2/18/2025,true,5
498,Cauliflower Crust Pizza,,59,539,10/12/2024,true,5
499,Chickpea Snack Mix,,365,205,7/22/2024,false,5
500,Drone,,139,552,3/18/2025,true,2
501,Kids' Craft Supplies Set,,244,162,8/1/2024,false,2
502,Tomatillo Salsa,,328,424,5/3/2025,false,5
503,Turmeric Ginger Tea,,337,885,9/5/2024,true,3
504,Handheld Shower Head,,396,906,10/7/2024,true,1
505,Children's Educational Puzzle,,247,506,1/6/2025,false,1
506,Gardening Gloves,,53,507,5/6/2025,false,2
507,Fitness Smartwatch,,2,988,2/16/2025,false,3
508,Vegan Protein Powder,,197,945,10/20/2024,false,3
509,Motorcycle Phone Mount,,174,813,2/21/2025,false,4
510,Pet Safety Harness,,23,322,6/10/2025,true,2
511,Stick Vacuums Cleaner,,276,46,2/8/2025,false,4
512,Kettle Corn Popcorn,,184,114,6/6/2025,true,1
513,Pet Travel Backpack Carrier,,222,331,4/13/2025,true,3
514,Pepperoni Pizza Rolls,,266,45,1/30/2025,false,1
515,Puzzle,,489,18,5/27/2025,true,2
516,Pepper Jack Cheese Slices,,345,956,2/3/2025,true,3
517,Whole Grain Cereal,,254,904,4/24/2025,false,1
518,Kids' Gardening Kit,,10,394,12/12/2024,false,1
519,Pet Tracking Collar,,22,874,12/18/2024,false,5
520,Frozen Hash Browns,,496,84,7/15/2024,false,1
521,Canned Black Beans,,7,118,12/26/2024,true,2
522,Fruit Infuser Water Bottle,,204,733,12/5/2024,false,4
523,Desk Organizer Set,,204,588,5/3/2025,true,2
524,Tea Set with Infuser,,66,79,3/11/2025,false,5
525,Home Karaoke System,,463,194,5/29/2025,false,5
526,Thermostatic Shower Valve Kit,,144,950,4/19/2025,true,5
527,Thai Red Curry Paste,,353,322,9/30/2024,true,2
528,Spicy Kimchi,,184,808,7/15/2024,true,3
529,LED Christmas Lights,,11,290,4/30/2025,true,5
530,Jump Rope with Counter,,435,586,5/16/2025,false,5
531,Warm Knit Beanie,,3,973,12/13/2024,true,5
532,Customizable Wall Calendar,,302,282,12/22/2024,false,5
533,Dog Collar,,365,505,1/25/2025,true,5
534,Reusable Produce Bags Set,,425,207,3/15/2025,true,1
535,Garden Vegetable Soup,,419,135,6/28/2025,false,5
536,Kitchen Scale,,203,482,12/22/2024,false,1
537,Frozen Berry Medley,,221,712,7/17/2024,true,4
538,Aged White Cheddar Popcorn,,327,575,3/8/2025,false,2
539,Ramen Noodles,,428,578,2/15/2025,false,3
540,Cinnamon Roll Kit,,446,944,6/16/2025,true,2
541,Mini Hand Gesture Drone,,202,345,10/12/2024,true,3
542,Streaming Device,,219,48,2/26/2025,false,1
543,Garden Hose,,327,144,11/13/2024,false,2
544,Field Journal,,379,430,8/8/2024,true,1
545,Workstation Laptop Stand,,394,61,1/6/2025,false,3
546,Peanut Butter Chocolate Clusters,,463,670,7/29/2024,true,1
547,Smart Home Security Camera,,339,785,12/21/2024,true,5
548,Peanut Butter Pretzel Bites,,20,322,10/7/2024,true,2
549,Protein Powder,,372,952,6/21/2025,false,3
550,Artisan Bread Loaf,,42,726,6/12/2025,false,2
551,Portable Pet Stroller,,184,660,8/31/2024,true,5
552,Tandoori Chicken Skewers,,23,310,7/3/2025,true,4
553,Fruit and Nut Bars,,357,117,9/21/2024,true,2
554,Green Smoothie Mix,,201,883,7/13/2024,true,1
555,Noise Reduction Headphones,,396,480,10/26/2024,true,2
556,Shredded Cheese,,456,50,7/13/2024,false,2
557,Brownie Bites,,92,657,8/1/2024,true,2
558,Roasted Sweet Corn,,114,837,11/22/2024,true,4
559,Maple Bacon Potato Chips,,331,604,12/5/2024,false,5
560,Wireless Keyboard and Mouse Combo,,471,645,10/30/2024,true,3
561,Herb Garlic Butter,,363,282,5/10/2025,true,2
562,Fitness Tracker,,316,722,9/18/2024,false,5
563,Luxury Bath Robe,,476,779,10/15/2024,true,2
564,Deep Tissue Massage Gun,,382,816,5/16/2025,true,2
565,Fresh Strawberries,,151,683,3/26/2025,true,1
566,Fire Roasted Salsa,,47,213,1/6/2025,true,5
567,Spicy Tuna Rolls,,87,165,9/28/2024,false,1
568,Lemon Sorbet,,385,716,1/24/2025,false,4
569,Camping Tarp,,263,931,7/19/2024,true,4
570,Telescope,,427,149,9/13/2024,true,2
571,Chocolate Mint Cookies,,236,58,2/27/2025,true,4
572,Chipotle Seasoning Blend,,195,227,3/4/2025,true,4
573,Vegetable Chips,,169,505,9/25/2024,true,5
574,Coffee Maker,,149,806,1/25/2025,false,4
575,Compost Bin,,376,65,2/1/2025,false,2
576,Children's Musical Instrument Set,,91,886,5/19/2025,false,2
577,Cocktail Shaker and Mixing Glass Set,,275,194,3/13/2025,false,5
578,Chocolate Peanut Butter Cups,,461,851,12/23/2024,false,5
579,Nail Polish Set,,315,53,11/10/2024,false,1
580,Field Journal,,16,889,3/11/2025,false,2
581,Car Emergency Kit,,388,377,2/6/2025,true,1
582,Savory Quinoa Pudding,,36,326,1/1/2025,false,1
583,Running Shorts,,36,396,6/14/2025,true,5
584,Sweet Chili Sauce,,134,28,7/17/2024,true,5
585,Coconut Almond Granola,,207,433,6/4/2025,true,4
586,Pet Safety Harness,,112,621,10/17/2024,false,1
587,Canned Coconut Milk,,399,206,1/7/2025,true,3
588,White Rice,,158,569,4/19/2025,false,4
589,Dish Rack,,210,917,7/20/2024,false,3
590,Oven Mitts,,104,277,1/29/2025,true,4
591,Leek and Potato Soup,,278,107,3/16/2025,false,5
592,Banana Chips,,232,657,3/10/2025,false,1
593,Mixed Nuts,,402,642,4/11/2025,true,2
594,Rechargeable Laptop Battery Pack,,248,658,6/10/2025,true,3
595,Chilli Lime Corn on the Cob,,7,740,2/13/2025,false,5
596,Wireless Music Receiver,,408,168,8/7/2024,false,4
597,Lemon Sorbet,,12,548,10/18/2024,true,2
598,Camping Chair,,410,739,4/1/2025,false,1
599,Tomato Sauce,,446,850,12/27/2024,true,3
600,Wi-Fi Enabled Smart Light Switch,,461,717,6/10/2025,false,2
601,Chickpea Pancakes,,345,911,8/31/2024,false,2
602,Peanut Butter Granola,,267,389,5/26/2025,false,1
603,Adjustable Yoga Mat Strap,,71,331,5/12/2025,true,4
604,Poppy Seed Dressing,,487,39,9/20/2024,true,5
605,Electric Pressure Washer,,264,391,5/10/2025,true,1
606,Nutty Granola Clusters,,127,128,2/21/2025,true,1
607,Baby Monitor,,137,720,8/19/2024,true,3
608,Portable Bluetooth Keyboard,,322,971,12/11/2024,true,2
609,Customizable Photo Calendar,,97,942,6/10/2025,false,5
610,Kettle Corn Popcorn,,43,915,10/26/2024,false,2
611,DIY Lip Balm Kit,,257,592,1/19/2025,true,5
612,Weighted Blanket for Adults,,482,791,12/27/2024,true,4
613,Summer Tank Dress,,412,271,11/12/2024,true,2
614,Kale Salad Kit,,402,609,2/13/2025,false,4
615,Self-Stirring Mug,,291,366,7/25/2024,true,3
616,Leek and Potato Soup,,290,794,11/30/2024,false,3
617,Sesame Garlic Noodles,,12,710,5/31/2025,true,3
618,Motion Sensor Light,,434,360,2/7/2025,true,5
619,Active Racerback Tank,,135,916,5/14/2025,false,1
620,Portable Phone Mug Holder,,372,873,6/18/2025,true,1
621,Smart Water Bottle with Hydration Reminder,,259,269,12/31/2024,true,4
622,Butternut Squash Soup,,500,450,5/19/2025,false,3
623,Comfortable Bed Pillow,,156,432,8/30/2024,true,2
624,Pet Bed,,446,578,6/8/2025,false,1
625,Portable Air Pump,,478,715,6/3/2025,false,3
626,Luxury Bathrobe,,49,105,7/12/2024,false,2
627,Guitar Tuner,,96,638,9/29/2024,false,4
628,Suede Ankle Booties,,103,332,3/10/2025,false,5
629,Wireless Charger Stand,,371,103,5/26/2025,false,1
630,Smartphone Stand,,62,24,5/9/2025,false,4
631,Grilled Vegetable Medley,,181,660,3/10/2025,true,1
632,Frozen Burritos,,166,667,10/21/2024,true,5
633,LED Strip Lights with Remote Control,,345,863,5/4/2025,false,3
634,Faux Fur Throw Blanket,,75,801,11/22/2024,true,3
635,Baking Powder,,283,831,10/9/2024,false,3
636,Digital Thermostat,,114,804,2/11/2025,true,5
637,Electric Nail File Kit,,315,475,12/11/2024,true,1
638,Memory Card,,307,452,10/30/2024,true,3
639,Peanut Butter Banana Smoothie Mix,,222,642,11/27/2024,true,1
640,LED Flashing Pet Collar,,250,574,9/4/2024,true,5
641,Window Blinds,,136,325,2/1/2025,true,5
642,Pumpkin Spice Granola,,71,78,7/9/2024,false,4
643,Vintage Graphic Tee,,13,115,10/30/2024,false,5
644,Kids' Educational Tablet,,449,763,9/6/2024,true,3
645,Vintage Graphic Tee,,122,151,1/23/2025,true,1
646,Savory Oatmeal,,342,962,9/22/2024,false,3
647,Mango Chutney,,163,514,8/15/2024,false,4
648,High-Pressure Handheld Shower Head,,331,1000,10/9/2024,false,1
649,Plant-Based Meal Prep Containers,,17,851,12/23/2024,true,4
650,Barbecue Chicken Pizza,,39,650,6/18/2025,false,4
651,Ankle Boots,,336,729,9/4/2024,true,3
652,Frozen Acai Purée,,227,202,6/24/2025,false,3
653,Classic White T-Shirt,,133,802,8/2/2024,false,4
654,Organic Cereal Bars,,34,235,11/20/2024,true,4
655,Children's Art Set,,70,189,7/10/2024,false,1
656,Travel Makeup Organizer,,380,645,5/4/2025,false,4
657,Nail Polish Set,,420,780,1/31/2025,true,1
658,Organic Fruit Salad,,243,335,1/27/2025,false,3
659,Phone Screen Protector,,78,841,8/29/2024,true,2
660,Flavored Popcorn Mix,,349,788,9/8/2024,true,3
661,Picnic Blanket,,500,816,7/26/2024,true,4
662,Mediterranean Couscous Salad,,213,50,3/26/2025,false,1
663,Roasted Garlic,,177,421,9/22/2024,true,4
664,DIY Lip Balm Making Kit,,402,315,10/21/2024,true,5
665,Laundry Detergent,,370,521,7/3/2025,false,1
666,Harvest Grain Salad,,129,611,9/22/2024,false,2
667,Zesty Garlic Hummus,,141,998,2/24/2025,true,5
668,Vegetarian Stir Fry Sauce,,460,908,10/3/2024,true,3
669,Multi-Function Meat Tenderizer,,393,772,8/15/2024,true,4
670,Cinnamon Roll Dough,,330,939,12/22/2024,false,3
671,Coloring Books for Adults,,62,806,9/17/2024,true,2
672,Roasted Red Pepper Dip,,426,114,12/6/2024,true,1
673,Sweet Pea Hummus,,281,246,4/7/2025,false,3
674,High-Top Leather Boots,,88,291,8/19/2024,true,2
675,Herb Seasoned Croutons,,376,644,7/23/2024,false,3
676,Herb Garlic Butter,,393,190,2/27/2025,true,5
677,Plaid Flannel Shirt,,251,421,4/15/2025,true,5
678,Lemon Zest Olive Oil,,30,664,1/30/2025,false,1
679,Fitness Jump Box,,138,478,6/3/2025,false,2
680,Classic White T-Shirt,,219,130,11/24/2024,false,3
681,Raspberry Vanilla Greek Yogurt,,3,739,12/4/2024,false,4
682,Coconut Flakes,,360,220,5/23/2025,true,3
683,Thai Peanut Dressing,,156,347,10/13/2024,true,4
684,Banana Nut Muffins,,88,15,10/17/2024,false,5
685,Magnetic Spice Jars,,336,978,2/2/2025,true,4
686,Low-Fat Yogurt,,320,596,3/19/2025,true,5
687,Tropical Fruit Bowl,,21,589,3/17/2025,true,3
688,Fried Rice,,297,814,5/16/2025,false,4
689,Smashed Avocado with Lime,,420,99,1/10/2025,true,5
690,Pretzel Bites,,256,626,2/8/2025,true,1
691,Mediterranean Chickpea Salad,,161,892,9/4/2024,false,4
692,Outdoor Camping Hammock,,43,161,12/5/2024,false,1
693,Magnetic Phone Car Mount,,498,703,1/16/2025,false,2
694,Chocolate Chip Cookie Mix,,126,874,4/11/2025,false,4
695,Automatic Pet Feeder,,299,554,8/14/2024,false,3
696,Organic Almonds,,6,139,4/27/2025,false,3
697,Lemon Garlic Marinade,,418,368,6/23/2025,false,4
698,LED Flashlight with Rechargeable Batteries,,259,42,5/14/2025,false,2
699,Knitted Infinity Scarf,,445,389,2/26/2025,true,3
700,Raisin Cinnamon Granola,,317,453,8/23/2024,true,3
701,Spinach Pizza Rolls,,467,441,6/5/2025,true,1
702,Sea Salt Caramel Popcorn,,473,317,12/14/2024,false,2
703,Chocolate Hazelnut Granola,,117,499,11/19/2024,true,3
704,Mini Air Purifier,,363,874,9/10/2024,false,1
705,Hot Dog Buns,,99,930,4/25/2025,false,5
706,Pineapple Coconut Bars,,358,555,5/31/2025,false,3
707,Artisan Pickles,,147,921,3/13/2025,true,2
708,Active Racerback Tank,,445,141,7/31/2024,false,2
709,LED Disco Ball Light,,142,916,12/23/2024,false,1
710,Stainless Steel Straws,,288,298,9/4/2024,false,5
711,Pet Hair Removal Brush,,103,682,1/15/2025,false,3
712,Pleated Midi Dress,,310,408,11/8/2024,false,2
713,Pet Caress Brush,,441,808,4/2/2025,false,2
714,Electric Blanket,,79,994,9/12/2024,true,1
715,Chili Beans in Sauce,,416,714,6/12/2025,true,4
716,Car Phone Mount,,498,95,9/11/2024,true,5
717,Cranberry Juice,,136,786,9/6/2024,false,5
718,Phone Case,,305,513,4/18/2025,true,3
719,Smartphone Gimbal,,398,728,1/7/2025,false,1
720,Fruit and Nut Bars,,100,810,8/28/2024,false,3
721,Pet Caress Brush,,411,502,12/19/2024,false,1
722,Frozen Chicken Nuggets,,488,839,2/15/2025,true,1
723,Coffee Making Kit,,473,299,7/24/2024,true,1
724,Nut Mix,,348,83,8/16/2024,true,3
725,Wireless Security Camera,,293,232,4/24/2025,true,4
726,Bird Feeder,,65,693,4/30/2025,false,5
727,Bird Feeder,,392,18,1/25/2025,false,3
728,Smart Home Security Camera,,481,452,7/3/2025,true,3
729,Cheddar & Bacon Potato Skins,,2,258,7/20/2024,false,2
730,Interchangeable Watch Bands,,335,138,7/28/2024,false,2
731,Mini Projector for Smartphones,,384,336,7/6/2025,true,5
732,Acoustic Guitar,,213,231,10/28/2024,false,1
733,Scented Candle Set,,244,326,3/5/2025,true,4
734,Wooden Kitchen Utensil Set,,59,627,7/24/2024,true,5
735,Phone Case,,334,987,6/18/2025,true,5
736,Chocolate Hazelnut Granola,,211,398,9/12/2024,true,2
737,Trainers with Mesh Inserts,,213,215,6/10/2025,false,3
738,Sliced Cheese,,296,467,7/21/2024,true,1
739,Ethically-Sourced Coffee Beans,,481,361,2/11/2025,false,4
740,Dish Soap Dispenser,,319,7,5/17/2025,true,4
741,Rustic Italian Bread,,210,345,5/19/2025,true,5
742,Travel Makeup Organizer,,74,568,2/14/2025,false,1
743,Sculpting Kit,,437,544,10/22/2024,false,5
744,Memory Foam Pillow,,335,316,3/12/2025,false,2
745,Apple Cinnamon Breakfast Muffins,,75,407,3/14/2025,false,1
746,Smart Air Purifier,,402,672,9/29/2024,false,2
747,Electric Pressure Cooker,,156,9,7/21/2024,false,2
748,Fruit & Nut Trail Mix,,239,758,3/23/2025,false,2
749,Peach Yogurt,,160,231,1/2/2025,false,3
750,Handmade Soap Making Kit,,159,813,5/25/2025,false,1
751,Coconut Milk,,317,792,9/2/2024,false,1
752,Pasta Maker,,1,776,2/21/2025,true,4
753,Smart Water Bottle,,269,468,11/20/2024,true,2
754,Induction Cooktop,,122,21,4/10/2025,false,1
755,Dark Chocolate Bars,,177,610,10/30/2024,false,4
756,Electric Pressure Washer,,98,748,9/17/2024,false,5
757,Quinoa and Kale Salad Kit,,52,337,10/21/2024,false,1
758,Beef Tacos,,475,479,12/2/2024,true,3
759,Safety Pin Dispenser,,326,704,4/13/2025,true,3
760,Satin Slip Dress,,478,999,11/1/2024,true,3
761,Electric Wine Opener,,199,712,1/9/2025,true,2
762,Wireless Security Camera,,248,761,9/21/2024,false,5
763,Peanut Butter Filled Pretzels,,413,739,9/15/2024,false,1
764,Canned Sardines,,36,2,12/11/2024,true,5
765,Almond Flour Bread Mix,,431,834,3/17/2025,true,2
766,Personalized Pet ID Tags,,368,978,1/24/2025,true,3
767,Portable Blender,,129,137,3/8/2025,false,4
768,Organic Tomato Ketchup,,94,432,6/2/2025,true,5
769,Basil Lemonade,,360,604,8/12/2024,true,2
770,Honey BBQ Ribs,,351,281,10/17/2024,true,3
771,Glass Food Containers,,219,856,4/18/2025,true,3
772,Compact Pop-Up Tent,,201,169,4/23/2025,true,4
773,Pizza Stone,,196,827,2/12/2025,false,5
774,Sweet Potatoes,,496,27,2/5/2025,false,4
775,Home Karaoke System,,266,931,4/23/2025,false,4
776,Bamboo Utensil Set,,194,107,8/7/2024,false,5
777,Travel Eye Mask with Ear Plugs,,424,170,9/25/2024,false,3
778,Memory Card,,109,930,6/14/2025,false,5
779,Baked Mac and Cheese,,314,219,1/24/2025,true,2
780,Cinnamon Rolls,,138,59,3/1/2025,true,5
781,Organic Black Beans,,279,994,10/8/2024,false,5
782,Silicone Baking Molds,,291,545,1/18/2025,true,5
783,Cauliflower Pizza Crust,,165,788,11/2/2024,true,3
784,Electric Pressure Washer,,403,175,11/16/2024,true,2
785,Mini Air Purifier,,273,537,8/11/2024,false,5
786,Coconut Yogurt,,198,737,1/11/2025,false,1
787,Almond Joy Bars,,13,264,4/17/2025,true,4
788,Low-Fat Yogurt,,500,19,4/4/2025,false,4
789,Chocolate Chip Cliff Bars,,282,241,11/21/2024,false,2
790,Comfy Slippers,,462,322,8/28/2024,true,4
791,Garlic and Herb Cream Cheese,,62,196,5/22/2025,true,2
792,Apple Juice,,305,684,1/15/2025,true,5
793,Outdoor Folding Table,,402,889,11/20/2024,true,3
794,Pumpkin Waffles,,279,515,11/20/2024,true,2
795,Cranberry Citrus Sauce,,410,338,9/4/2024,true,3
796,Vegetable Stir-Fry Kit,,169,230,9/4/2024,false,1
797,Honey Mustard Pretzel Bites,,175,18,6/24/2025,false,2
798,Herb Seasoned Rice,,323,899,5/8/2025,false,2
799,Portable Bluetooth Keyboard,,492,41,10/21/2024,false,2
800,Non-Toxic Crayons for Kids,,395,603,11/21/2024,false,2
801,Chocolate Peanut Butter Cups,,96,896,8/3/2024,false,3
802,Corn Tortillas,,498,175,4/13/2025,false,4
803,Insulated Lunch Box,,282,374,1/16/2025,false,5
804,Wall-Mounted Bookshelf,,122,392,6/16/2025,true,5
805,Teriyaki Chicken Stir-Fry,,222,828,8/25/2024,false,1
806,Organic Almond Flour,,27,837,11/7/2024,true,4
807,Veggie Lovers Pizza,,251,964,9/12/2024,true,2
808,Soft Plush Throw Blanket,,305,537,2/28/2025,false,2
809,Digital Food Thermometer,,118,438,6/15/2025,true,5
810,Almond Butter,,38,257,1/11/2025,false,2
811,High-Pressure Handheld Shower Head,,185,887,7/11/2024,false,3
812,Fishing Tackle Box,,131,180,9/6/2024,true,4
813,Sweet Chili Thai Sauce,,379,193,5/21/2025,false,3
814,Garlic Breadsticks,,345,124,3/31/2025,false,3
815,Chocolate Mint Cookies,,259,57,4/9/2025,false,3
816,Adjustable Skipping Rope,,76,95,8/15/2024,true,5
817,Crispy Onion Rings,,315,614,5/19/2025,true,2
818,Grilled Vegetable Medley,,282,883,3/8/2025,true,3
819,Smart Scale,,31,361,2/23/2025,false,1
820,Buffalo Stilton Cheese,,109,686,5/13/2025,true,5
821,Buffalo Chicken Wraps,,151,961,1/23/2025,false,1
822,Carrot and Celery Sticks,,300,338,12/24/2024,true,5
823,Electric Toothbrush,,309,964,8/24/2024,false,1
824,Feta Cheese Crumbles,,43,627,4/21/2025,false,1
825,Wireless HDMI Receiver,,207,176,7/2/2025,true,2
826,Natural Peanut Butter,,351,124,4/23/2025,true,5
827,Teriyaki Salmon Fillets,,439,383,4/2/2025,true,1
828,Stainless Steel Mixing Bowls,,100,856,5/3/2025,false,3
829,Multifunctional Pocket Tool,,199,133,5/23/2025,true,5
830,Honey,,123,741,9/24/2024,true,4
831,Sparkling Blood Orange Soda,,214,903,11/8/2024,false,3
832,Chocolate Dipped Fruit,,378,814,8/22/2024,true,1
833,Trackpad for Laptop,,212,652,12/25/2024,true,3
834,Wireless Wi-Fi Extender,,195,391,10/13/2024,true,1
835,Electric Heating Pad,,86,617,1/11/2025,false,1
836,Chia Seed Pudding Mix,,415,165,11/19/2024,false,2
837,Canvas Tote Bag,,363,951,1/12/2025,false,3
838,Beef Sirloin Steak,,39,533,9/26/2024,false,5
839,Smartwatch,,498,937,5/18/2025,false,3
840,Vanilla Ice Cream,,119,770,9/27/2024,false,2
841,Adjustable Height Standing Desk Converter,,344,277,11/27/2024,false,5
842,LED Strip Light Kit,,107,45,10/25/2024,true,3
843,Set of Measuring Spoons,,439,95,8/20/2024,true,2
844,Home Brewing Starter Kit,,397,714,12/26/2024,true,2
845,Sriracha Sauce,,446,182,6/7/2025,false,2
846,Desk Lamp with USB Port,,96,167,12/10/2024,false,5
847,Insulated Cooler,,456,91,3/5/2025,false,3
848,Ground Turkey,,188,992,12/13/2024,true,2
849,Biodegradable Trash Bags,,224,868,5/31/2025,true,3
850,Baby Monitor,,450,950,9/12/2024,false,4
851,Classic Baseball Cap,,103,465,5/9/2025,true,5
852,Kids' Building Blocks,,46,471,11/7/2024,true,1
853,Baby Safety Corner Guards,,138,690,9/26/2024,false,1
854,Zucchini Noodles,,21,465,1/3/2025,true,5
855,Peanut Butter Pretzel Bites,,360,115,3/8/2025,true,1
856,Chili Lime Corn Chips,,259,358,10/11/2024,false,5
857,Pet Waterer with Filtration,,209,240,5/21/2025,true,5
858,Puff Pastry,,278,28,10/13/2024,true,1
859,Garlic Butter Sauce,,11,556,1/13/2025,true,1
860,Tomato Basil Pasta Sauce,,232,164,2/15/2025,false,5
861,Almond Butter,,28,138,5/2/2025,true,1
862,Italian Meatballs,,70,998,11/28/2024,false,2
863,Digital Kitchen Timer,,148,54,9/5/2024,true,3
864,Ricotta Cheese,,367,47,6/5/2025,false,5
865,Portable Air Purifier,,53,506,1/17/2025,false,3
866,Interactive Robot Toy,,252,69,9/18/2024,true,4
867,Salt and Pepper Grinder Set,,155,639,10/25/2024,true,2
868,Compact Dishwasher,,38,716,1/13/2025,false,2
869,Sporty Slide Sandals,,66,25,7/4/2025,true,1
870,Lentils,,63,878,11/20/2024,true,3
871,Portable Grill Cover,,149,771,11/20/2024,false,4
872,Frozen Cauliflower Rice,,204,289,5/23/2025,true,4
873,Cotton Pajama Set,,47,953,8/31/2024,true,4
874,Maxi Wrap Dress,,398,377,7/10/2024,true,3
875,Jennifer's Amazing Lip Balm Kit,,18,355,4/5/2025,true,1
876,Gardening Tools Set,,415,843,6/12/2025,false,1
877,Saffron Rice Mix,,162,621,12/28/2024,false,1
878,Gardening Gloves with Claws,,292,530,1/25/2025,true,5
879,Kids' Art Supplies Kit,,397,358,11/6/2024,true,2
880,Garlic and Herb Cream Cheese,,465,408,9/12/2024,true,3
881,Glass Water Bottle,,447,355,2/8/2025,true,2
882,Sweet and Sour Sauce,,415,506,7/17/2024,false,4
883,Puzzle Mat,,30,85,8/22/2024,false,4
884,Decorative LED Neon Sign,,438,406,11/26/2024,true,4
885,Pet Leash,,115,878,1/21/2025,false,1
886,Spinach and Cheese Quiche,,340,731,1/31/2025,true,4
887,DIY Lip Balm Kit,,478,606,10/12/2024,true,4
888,Classic Slim Fit Shirt,,254,189,8/26/2024,true,2
889,Crispy Onion Rings,,342,967,12/9/2024,true,3
890,Bamboo Utensil Holder,,461,815,10/1/2024,false,4
891,Shoe Organizer,,268,13,6/20/2025,true,5
892,Pepperoni Pizza Roll-Ups,,387,92,6/18/2025,true,1
893,Dark Chocolate Covered Pretzels,,351,777,12/4/2024,false,2
894,Honey Garlic Chicken,,223,520,9/6/2024,true,3
895,Multifunctional Pocket Tool,,123,498,3/1/2025,true,2
896,Portable Hammock Swing,,415,784,9/1/2024,false,1
897,Travel Jewelry Case,,278,246,9/9/2024,true,4
898,Oven-Baked Cheese Crisps,,255,508,5/8/2025,false,5
899,Handcrafted Wooden Coasters,,251,6,7/25/2024,false,4
900,Spicy Snack Mix,,482,131,2/9/2025,true,4
901,Air Mattress,,22,767,7/23/2024,true,5
902,Chocolate Coconut Protein Balls,,150,189,3/31/2025,true,3
903,Crispy Chickpeas,,204,35,4/11/2025,false,2
904,LED Makeup Mirror,,125,715,9/1/2024,true,3
905,Basil Pesto Pasta,,279,873,8/22/2024,true,5
906,Automatic Pet Feeder,,271,731,4/25/2025,false,4
907,Portable Pet Water Bottle,,193,679,7/31/2024,false,1
908,Bamboo Cotton Tank Top,,373,394,6/16/2025,false,4
909,Kale Salad Kit,,314,276,9/7/2024,false,5
910,Portable Leaf Blower,,136,387,1/8/2025,true,5
911,Balsamic Vinegar,,231,729,9/4/2024,true,3
912,Party Mini Dress,,61,591,10/26/2024,false,5
913,Canvas Tote Bag,,169,766,12/2/2024,false,1
914,Foot Spa Bath Massager,,276,302,4/13/2025,false,1
915,Wine Glasses,,426,879,5/15/2025,false,1
916,Vegetarian Sausage Links,,352,543,2/5/2025,false,4
917,LED Makeup Mirror,,440,349,5/27/2025,true,2
918,Lentil Pasta,,261,712,8/17/2024,true,4
919,Avocado Oil Mayo,,383,541,12/15/2024,true,3
920,Customizable Wall Calendar,,44,635,4/9/2025,false,5
921,Chili Powder,,118,36,9/14/2024,false,2
922,Organic Honeycrisp Apples,,470,468,7/16/2024,false,1
923,Spicy Chicken Wings,,485,289,9/23/2024,true,1
924,Honey Almond Granola Bars,,48,609,11/23/2024,true,2
925,Heat-Resistant Silicone Mat,,390,611,7/26/2024,true,5
926,Kids' Dinosaur-Themed Lunchbox,,242,44,5/6/2025,false,4
927,Casual Long Cardigan,,257,73,5/9/2025,true,1
928,Spicy Kimchi,,144,260,2/2/2025,true,3
929,Roasted Garlic Butter,,354,48,7/10/2024,false,3
930,Laptop Stand,,136,292,11/23/2024,true,4
931,Travel Document Organizer,,352,627,10/24/2024,true,3
932,Pet Carrier Backpack,,121,222,1/28/2025,false,1
933,Foam Building Blocks for Kids,,450,422,10/5/2024,true,3
934,Reversible Swimming Pool Lounger,,56,916,8/18/2024,true,2
935,Cotton Tote Bag Set,,294,651,12/11/2024,false,2
936,Honey Almond Granola Bars,,272,336,3/13/2025,false,3
937,Handheld Garment Steamer,,45,746,1/10/2025,false,5
